Question,label
"Jin had 60 stickers in her collection. 
She gave $$\frac{3}{5}$$ of the stickers to her friend. 
How many stickers did Jin give to her friend? 
 A 12 
 B 20 
 C 36 
 D 40 

",2
"Which of these shapes has exactly one line of symmetry? 
 A y2018_grade4_q33_img_1.png 
 B y2018_grade4_q33_img_2.png 
 C y2018_grade4_q33_img_3.png 
 D y2018_grade4_q33_img_4.png 

",1
"A diagram of a car window is shown below. 
y2016_grade5_q18_img_1.png 
Which two words best describe the shape of the car window? 
 A rectangle, rhombus 
 B trapezoid, rectangle 
 C rhombus, quadrilateral 
 D quadrilateral, trapezoid 

",2
"This question has two parts. 
A teacher has two sets of stickers in different shapes to give to students. 
Part A 
The first set has five stickers. 
Which of these stickers appear to have at least one obtuse angle? 
Select the two correct answers. 
 A y2019_grade4_q9_img_1.png 
 B y2019_grade4_q9_img_2.png 
 C y2019_grade4_q9_img_3.png 
 D y2019_grade4_q9_img_4.png 
 E y2019_grade4_q9_img_5.png 

Part B 
The second set has three triangle stickers, as shown. 
y2019_grade4_q9_img_6.png 
y2019_grade4_q9_img_7.png 
y2019_grade4_q9_img_8.png 
TWhich of these sentences correctly describes one of the stickers? 
 A The ""Yay!"" sticker appears to be a right triangle because it has three right angles. 
 B The ""Great!"" sticker appears to be a right triangle because it has one right angle. 
 C The ""Hooray!"" sticker appears to be a right triangle because it has two right angles. 
 D The ""Hooray!"" sticker appears to be a right triangle because it has one right angle. 

",1
"A market sells beans in bags. Each bag has $4 \frac{3}{4} $$ pound of beans. How many pounds of beans are in 8 bags altogether? 
 A $$ 2 \frac{3}{4} $$ 
 B 6 
 C $$ 8 \frac{3}{4} $$ 
 D 15 

",1
"Use your ruler to answer question 12. 
What is the length, to the nearest $$ \frac{1}{2} $$ inch, of the nail shown? 
y2019_grade3_q12_img_1.png 
 A 2 inches 
 B $$ 2 \frac{1}{2} $$ inches 
 C 3 inches 
 D $$ 3 \frac{1}{2} $$ inches 

",0
"Compute: 
$$\left(9 + 2\right) \times \left(8 - 5\right)$$ 
",2
"Vegetables were planted in $$ \frac{1}{2} $$ of a garden. The section of the garden where vegetables were planted was divided into 3 equal parts: one for carrots, one for lettuce, and one for tomatoes. 
Which of the following models is shaded to represent the fraction of the garden where carrots were planted? 
y2018_grade5_q11_img_1.png 
 A y2018_grade5_q11_img_2.png 
 B y2018_grade5_q11_img_3.png 
 C y2018_grade5_q11_img_4.png 
 D y2018_grade5_q11_img_5.png 

",2
"Which of these numbers round to 30,000 when rounding to the nearest ten thousand? 
Select the two correct answers. 
 A 34,124 
 B 35,021 
 C 37,826 
 D 32,788 
 E 36,249 

",1
"Consider the numbers −24 and −18. 
Which of the following statements about the numbers are true? 
Select the two correct answers. 
 A The number −24 is less than the number −18. 
 B The number −24 is greater than the number −18. 
 C The expression $$ \left|  −24 \right| $$ is equal to the expression $$ \left| −18 \right| $$. 
 D The expression $$ \left| −24 \right| $$ is less than the expression $$ \left| −18 \right| $$. 
 E The expression $$ \left| −24 \right| $$ is greater than the expression $$ \left| −18 \right| $$. 

",3
"Conner wrote the equation shown below. 
$$6 \times 8 = n$$ 
Which statement about Conner’s equation is true? 
 A The value of n is 6 less than 8. 
 B The value of n is 6 divided by 8. 
 C The value of n is 6 greater than 8. 
 D The value of n is 6 times as many as 8. 

",1
"The owner of a furniture store orders 6 chairs for every table she orders. 
Which of the following equations can be used to find c, the total number of chairs she will order when she orders t tables? 
 A $$ 6c = t $$ 
 B $$ t + 6 = c $$ 
 C $$ 6t = c $$ 
 D $$ c + 6 = t $$ 

",3
"The heights of six roller coasters are shown in the table below. 
Roller Coaster Heights y2015_grade3_q12_img_1.png 
Based on the table, the tallest roller coaster is how many feet taller than the shortest roller coaster? 
Write your answer in the Answer Box below. 
Answer Box y2015_grade3_q12_img_2.png 
",0
"The scale on a map shows that 1 inch represents 18 miles. The distance on the map between Olivia’s town and her grandmother’s town is 4.5 inches. 
What is the actual distance between the two towns? 
 A 4 miles 
 B 22.5 miles 
 C 72.5 miles 
 D 81 miles 

",3
"A student mixes $$ \frac{7}{100} $$ liter of red food dye with $$ \frac{4}{10} $$ liter of water. How many liters in all are in the student’s mixture? 
 A $$ \frac{11}{100} $$ liter 
 B $$ \frac{28}{100} $$ liter 
 C $$ \frac{47}{100} $$ liter 
 D $$ \frac{74}{100} $$ liter 

",1
"The graph below shows the numbers of laps four children ran in gym class. 
Numbers of Laps Children Ran y2015_grade3_q1_img_1.png 
What is the total number of laps the four children ran in gym class? 
 A 21 
 B 16 
 C 11 
 D 9 

",0
"There are 36 boxes of colored pencils in a supply closet. Each box has 144 colored pencils in it. 
What is the total number of colored pencils in the supply closet? 
 A 1,296 
 B 5,184 
 C 6,284 
 D 9,072 

",2
"Jane, Frank, and Denise each cut a length of ribbon. 
 2_1 Jane’s ribbon is 0.5 meter long. 
 2_2 Frank’s ribbon is 0.39 meter long. 
 2_3 Denise’s ribbon is 0.4 meter long. 

Which statement about the lengths of the ribbons is true? 
 A Jane’s ribbon is longer than Frank’s ribbon. 
 B Denise’s ribbon is longer than Jane’s ribbon. 
 C Frank’s ribbon is longest. 
 D Denise’s ribbon is shortest. 

",1
"Judy spent $$\frac{1}{2}$$ of her savings on a bicycle and $$\frac{2}{5}$$ of her savings on a helmet. What is the total fraction of her savings that Judy spent on a bicycle and a helmet? 
",2
"Which of these statements about rounding the number 44,285 are true? 
Select the three correct answers. 
 A 44,285 rounded to the nearest hundred is 44,200. 
 B 44,285 rounded to the nearest hundred is 44,300. 
 C 44,285 rounded to the nearest thousand is 44,000. 
 D 44,285 rounded to the nearest thousand is 45,000. 
 E 44,285 rounded to the nearest ten thousand is 40,000. 
 F 44,285 rounded to the nearest ten thousand is 50,000. 

",1
"Phil spent $$ \frac{2}{5} $$ of an hour riding his bicycle and $$ \frac{1}{3} $$ of an hour practicing the piano. What is the total amount of time, in hours, Phil spent riding his bicycle and practicing the piano? 
 A $$ \frac{3}{8} $$ 
 B $$ \frac{3}{15} $$ 
 C $$ \frac{8}{15} $$ 
 D $$ \frac{11}{15} $$ 

",2
"An expression is shown. 
$$ 372,068 − 8,329 $$ 
Which of these numbers is the difference of the expression? 
 A 363,739 
 B 364,341 
 C 364,749 
 D 366,341 

",1
"A radio station manager has $1000 in prize money to give away. She will give away $50 in prize money each hour. 
Which of the following expressions represents the amount of prize money the radio station manager will have left to give away after h hours, where h is any number of hours? 
 A $$1000 + 50h$$ 
 B $$1000h + 50$$ 
 C $$1000 - 50h$$ 
 D $$1000h - 50$$ 

",3
"The vertices of a triangle are represented by the ordered pairs $$ \left( 0, 3 \right) $$, $$ \left( 3, 7 \right) $$, and $$ \left( 6, 4 \right) $$. 
Which of the following shows the vertices of the triangle? 
 A y2023_grade5_q2_img_1.png 
 B y2023_grade5_q2_img_2.png 
 C y2023_grade5_q2_img_3.png 
 D y2023_grade5_q2_img_4.png 

",2
"A sign is in the shape of a square. Each side of the sign has a length of 6 inches. 
What is the area of the sign? 
 A 12 square inches 
 B 24 square inches 
 C 36 square inches 
 D 48 square inches 

",1
"Meghan is making 5 loaves of banana bread. She needs $$ \frac{2}{3} $$ cup of sugar for each loaf. How many cups of sugar does Meghan need altogether to make the 5 loaves? 
 A $$ \frac{10}{15} $$ 
 B $$ \frac{10}{3} $$ 
 C $$ 4 \frac{1}{3} $$ 
 D $$ 5 \frac{2}{3} $$ 

",1
"Which of the following show a correct comparison? 
Select the three correct answers. 
 A $$ 3.372 < 3.381 $$ 
 B $$ 3.372 > 3.381 $$ 
 C $$ 3.381 < 3.368 $$ 
 D $$ 3.381 > 3.368 $$ 
 E $$ 3.368 < 3.372 $$ 
 F $$ 3.368 > 3.372 $$ 

",2
"A store sells 3 hats for a total of $47.25. The cost of each hat is the same. What is the cost, in dollars, of one hat at the store? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade6_q3_img_1.png 
",3
"Which of the following expressions represents the number one million? 
 A $$10^{8}$$ 
 B $$10^{7}$$ 
 C $$10^{6}$$ 
 D $$10^{5}$$ 

",2
"A coach used this equation to solve a problem. 
$$ 36 \div 9 = p $$ 
Which of these could be the problem the coach solved? 
 A There were 36 players on each team. There were 9 teams. What was the total number of players on all the teams? 
 B There were 36 players on a team. Then, 9 players left the team. What is the total number of players on the team now? 
 C There were 36 players on a team. Then, 9 players joined the team. What is the total number of players on the team now? 
 D There were 36 players on a team. The players were split equally into 9 groups. What was the total number of players in each group? 

",0
"At a café, the cost of a turkey sandwich is $1 less than twice the cost of a side salad. A side salad costs $3.50. 
Which of the following expressions can be used to find the cost, in dollars, of a turkey sandwich at the café? 
 A $$ 3.50 \times 2 - 1 $$ 
 B $$ 3.50 \times 2 + 1 $$ 
 C $$ \left( 3.50 - 1 \right) \times 2 $$ 
 D $$ \left( 3.50 + 1 \right) \times 2 $$ 

",2
"Which of these number lines shows a point that represents the location of $$ \frac{91}{100} $$? 
 A y2023_grade4_q6_img_1.png 
 B y2023_grade4_q6_img_2.png 
 C y2023_grade4_q6_img_3.png 
 D y2023_grade4_q6_img_4.png 

",1
"Which of these numbers are prime numbers? 
Select the two correct answers. 
 A 27 
 B 43 
 C 52 
 D 67 
 E 95 

",1
"A student sold candy bars on Monday, Tuesday, and Wednesday. 
 2_1 She sold a total of 125 candy bars over the three days. 
 2_2 She sold 67 candy bars on Monday. 
 2_3 She sold 19 candy bars on Tuesday. 

What is the total number of candy bars the student sold on Wednesday? 
 A 39 
 B 58 
 C 86 
 D 211 

",0
"Guthrie made the input-output table shown below. 
y2016_grade6_q15_img_1.png 
Which of the following equations is true for all values in Guthrie’s input-output table? 
 A $$x + 3 = y$$ 
 B $$x + 7 = y$$ 
 C $$3x + 1 = y$$ 
 D $$4x - 1 = y$$ 

",3
"The location of point B on a coordinate plane is represented by the ordered pair $$ \left( 8, 4 \right) $$. 
Which of the following statements describes the location of point B on the coordinate plane? 
 A Point B is 4 units to the right of the origin and 8 units up from the origin. 
 B Point B is 8 units to the right of the origin and 4 units up from the origin. 
 C Point B is 4 units to the left of the origin and 8 units down from the origin. 
 D Point B is 8 units to the left of the origin and 4 units down from the origin. 

",2
"At the beginning of the day, a water tank contained 526.8 gallons of water. During the day, some of the water was used to water a garden. At the end of the day, the water tank contained 318.05 gallons of water. 
What was the total amount of water used that day? 
 A 202.75 gallons 
 B 208.75 gallons 
 C 208.85 gallons 
 D 210.80 gallons 

",3
"Bonnie has a card with a picture that models a multiplication fact, as shown below. 
y2015_grade3_q11_img_1.png 
In the Answer Box below, write a division fact that matches Bonnie’s picture. 
Answer Box y2015_grade3_q11_img_2.png 
",0
"This question has two parts. 
Part A 
Which of these expressions have a product greater than $$ \frac{2}{3} $$ ? 
Select the three correct answers. 
 A $$ \frac{2}{3} \times \frac{7}{8} $$ 
 B $$ \frac{2}{3} \times \frac{3}{2} $$ 
 C $$ \frac{2}{3} \times \frac{3}{5} $$ 
 D $$ \frac{2}{3} \times \frac{3}{3} $$ 
 E $$ \frac{2}{3} \times 3 $$ 
 F $$ \frac{2}{3} \times 1 \frac{1}{8} $$ 

Part B 
Which of the following fractions can be multiplied by 5 to get a product that is less than 5? 
 A $$ \frac{1}{3} $$ 
 B $$ \frac{3}{2} $$ 
 C $$ \frac{5}{1} $$ 
 D $$ \frac{1}{1} $$ 

",2
"Ian made a pattern by shading some numbers on a multiplication table, as shown. 
y2019_grade3_q17_img_1.png 
Ian fills in the rest of the multiplication table. Then he continues his shading pattern. 
What is the next number Ian will shade in his pattern? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade3_q17_img_2.png 
",0
"Jacob wrote the expression shown below. 
$$\frac{6}{10} + \frac{7}{100}$$ 
Which of these is equivalent to the expression Jacob wrote? 
 A $$\frac{6}{10} + \frac{7}{10}$$ 
 B $$\frac{60}{10} + \frac{7}{100}$$ 
 C $$\frac{60}{100} + \frac{7}{100}$$ 
 D $$\frac{60}{100} + \frac{70}{100}$$ 

",1
"Harry bought 2 books. Each book cost $4. He paid with a $20 bill. 
How much change should Harry get back? 
 A $6 
 B $8 
 C $12 
 D $14 

",0
