Question,label
"An electrician will use the following wires for a project: 
 2_1 4 red wires that are each 36 inches in length 
 2_2 2 blue wires that are each 84 inches in length 

The electrician wants to cut all the wires into equal-sized pieces of the greatest possible length. 
Which of the following is true? 
 A The greatest length the electrician can cut the wires into is 6 inches. The total number of pieces the electrician will have after the wires are cut is 26. 
 B The greatest length the electrician can cut the wires into is 6 inches. The total number of pieces the electrician will have after the wires are cut is 51. 
 C The greatest length the electrician can cut the wires into is 12 inches. The total number of pieces the electrician will have after the wires are cut is 26. 
 D The greatest length the electrician can cut the wires into is 12 inches. The total number of pieces the electrician will have after the wires are cut is 51. 

",3
"Two bands are marching in a parade. 
 2_1 There are 32 people marching in the first band. 
 2_2 There are 40 people marching in the second band. 
 2_3 The same number of people are marching in each row in both bands. 

What is the greatest number of people that could be marching in each row? 
 A 2 
 B 4 
 C 8 
 D 10 

",3
"A student sold candy bars on Monday, Tuesday, and Wednesday. 
 2_1 She sold a total of 125 candy bars over the three days. 
 2_2 She sold 67 candy bars on Monday. 
 2_3 She sold 19 candy bars on Tuesday. 

What is the total number of candy bars the student sold on Wednesday? 
 A 39 
 B 58 
 C 86 
 D 211 

",0
"Which of the following numbers best represents the location of point P on the number line below? 
y2015_grade6_q13_img_1.png 
 A $$-1\frac{1}{3}$$ 
 B $$-1\frac{2}{3}$$ 
 C $$-2\frac{1}{3}$$ 
 D $$-2\frac{2}{3}$$ 

",3
"Which of the following graphs shows a constant rate of change between the variables x and y? 
 A y2016_grade6_q5_img_1.png 
 B y2016_grade6_q5_img_2.png 
 C y2016_grade6_q5_img_3.png 
 D y2016_grade6_q5_img_4.png 

",3
Ava and Shannon are baking pies for a bake sale. Ava baked 14 apple pies and 8 blueberry pies. Shannon baked 12 apple pies and 4 blueberry pies. Who baked a higher ratio of apple pies to blueberry pies?,0
"Ashley’s ladder is 1.85 meters high. What is the height, in centimeters, of Ashley’s ladder? 
Enter your answer in the box. 
",2
"Which of the following shapes has the greatest number of lines of symmetry? 
 A y2015_grade4_q18_img_1.png 
 B y2015_grade4_q18_img_2.png 
 C y2015_grade4_q18_img_3.png 
 D y2015_grade4_q18_img_4.png 

",1
"The vertices of a triangle are represented by the ordered pairs $$ \left( 0, 3 \right) $$, $$ \left( 3, 7 \right) $$, and $$ \left( 6, 4 \right) $$. 
Which of the following shows the vertices of the triangle? 
 A y2023_grade5_q2_img_1.png 
 B y2023_grade5_q2_img_2.png 
 C y2023_grade5_q2_img_3.png 
 D y2023_grade5_q2_img_4.png 

",2
"Kane placed point H on a number line to show $$\frac{3}{4}$$. Which of these could be Kane’s number line? 
 A y2015_grade3_q17_img_1.png 
 B y2015_grade3_q17_img_2.png 
 C y2015_grade3_q17_img_3.png 
 D y2015_grade3_q17_img_4.png 

",0
"A rectangle has a width of 5 inches and a length of 4 inches. 
Which of these equations shows the perimeter, in inches, of the rectangle? 
 A $$ 5 + 4 = 9 $$ 
 B $$ 5 \times 4 = 20 $$ 
 C $$ 2 + 5 \times 2 + 4 = 16 $$ 
 D $$ 2 \times 5 + 2 \times 4 = 18 $$ 

",1
"A teacher wrote this expression on the board. 
$$ 40a − 16b $$ 
Which of the following are equivalent to the expression the teacher wrote? 
Select the two equivalent expressions. 
 A $$ 4 \left( 10a − 16b \right) $$ 
 B $$ 4 \left( 10a − 4b \right) $$ 
 C $$ 8a \left( 5 − 2 \right) $$ 
 D $$ 8 \left( 5a − 2b \right) $$ 
 E $$ 24ab $$ 

",3
"Consider this expression. 
$$ \frac{5}{6} \div \frac{2}{3} $$ 
Which of the following is the quotient of the expression? 
 A $$ \frac{10}{18} $$ 
 B $$ \frac{12}{15} $$ 
 C $$ \frac{15}{12} $$ 
 D $$ \frac{18}{10} $$ 

",3
"A student mixes $$ \frac{7}{100} $$ liter of red food dye with $$ \frac{4}{10} $$ liter of water. How many liters in all are in the student’s mixture? 
 A $$ \frac{11}{100} $$ liter 
 B $$ \frac{28}{100} $$ liter 
 C $$ \frac{47}{100} $$ liter 
 D $$ \frac{74}{100} $$ liter 

",1
"The picture below shows the $$1\frac{1}{2} pans of cookies that Reggie baked. 
y2015_grade4_q12_img_1.png 
Which of the following is another way to write $$1\frac{1}{2}? 
 A $$\frac{11}{2}$$ 
 B $$\frac{18}{2}$$ 
 C $$1\frac{6}{12}$$ 
 D $$1\frac{6}{18}$$ 

",1
"Takara is 4 years old. Her brother is 2 times as old as Takara. 
Which equation can be used to find b, the age in years of Takara’s brother? 
 A $$ b = 1 \times 2 $$ 
 B $$ b = 2 \times 2 $$ 
 C $$ b = 4 \times 2 $$ 
 D $$ b = 8 \times 2 $$ 

",1
"Jin had 60 stickers in her collection. 
She gave $$\frac{3}{5}$$ of the stickers to her friend. 
How many stickers did Jin give to her friend? 
 A 12 
 B 20 
 C 36 
 D 40 

",2
"The floor of a room is covered with square tiles, with no gaps or overlaps. Each square tile has a side length of 1 meter, as shown in this diagram. 
y2021_grade3_q14_img_1.png 
What is the area, in square meters, of the floor of the room? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade3_q14_img_2.png 
",0
"A farmer has 20 bins of apples. Each bin has 25 red apples and 30 green apples. 
Which of the following expressions can be used to find the total number of apples in all the bins? 
 A $$20 + \left(25 \times 30\right)$$ 
 B $$20 \times \left(25 + 30\right)$$ 
 C $$\left(20 + 25\right) \times \left(20 \times 30\right)$$ 
 D $$\left(20 \times 25\right) \times \left(20 \times 30\right)$$ 

",2
"A family ordered two pizzas for dinner. Both pizzas were the same size. Each slice of pizza was the same size. 
y2022_grade4_q1_img_1.png 
This diagram shows the amount of pizza remaining after dinner. 
Which of these equations shows how to find the fraction of a whole pizza that was remaining after dinner? 
 A $$ \frac{3}{5} + \frac{2}{6} = \frac{5}{11} $$ 
 B $$ \frac{3}{8} + \frac{2}{8} = \frac{5}{8} $$ 
 C $$ \frac{5}{8} + \frac{6}{8} = \frac{11}{8} $$ 
 D $$ \frac{3}{8} + \frac{2}{8} = \frac{5}{16} $$ 

",1
"Which of the following show a numerical expression and a word expression that are equivalent? 
Select the three correct answers. 
 A $$ 6 \times 5 + 3 $$ is equivalent to ""add 3 to the product of 6 and 5"" 
 B $$ 5 + 6 + 3 $$ is equivalent to ""add 3 to the product of 6 and 5"" 
 C $$ 5 \times \left( 3 + 6 \right) $$ is equivalent to ""add 3 and 6, then multiply by 5"" 
 D $$ 5 + 6 + 3 $$ is equivalent to ""5 greater than the sum of 6 and 3"" 
 E $$ 3 \times 6 \times 5 $$ is equivalent to ""5 greater than the sum of 6 and 3"" 
 F $$ 6 \times 5 + 3 $$ is equivalent to ""5 times as large as the product of 3 and 6"" 

",2
"The numbers of hours that seven students spent reading are listed in this box. 
$$ 1 \frac{5}{6} $$, $$ 1 \frac{1}{2} $$, $$ 1 \frac{1}{3} $$, $$ 1 \frac{5}{6} $$, $$ 1 \frac{1}{3} $$, $$ 1 \frac{5}{6} $$, $$ 1 \frac{2}{3} $$ 
Which of the following line plots shows the number of hours each student spent reading? 
 A Time Spent Reading y2021_grade5_q6_img_1.png 
 B Time Spent Reading y2021_grade5_q6_img_2.png 
 C Time Spent Reading y2021_grade5_q6_img_3.png 
 D Time Spent Reading y2021_grade5_q6_img_4.png 

",2
"In the geometric sequence with a first term of $6$ and a second term of $-6$, what is the $205^{th}$ term?",0
"Mr. Walsh has a sign that is in the shape of a trapezoid. Some of the dimensions of Mr. Walsh’s sign are shown below. 
y2015_grade6_q20_img_1.png 
What is the area of Mr. Walsh’s sign? 
 A 24 sq. ft. 
 B 36 sq. ft. 
 C 42 sq. ft. 
 D 48 sq. ft. 

",3
"A student shaded a fraction model to show the product of this expression. 
$$ \frac{2}{8} \times 3 $$ 
Which of the following fraction models shows the product of the expression? 
 A y2019_grade5_q9_img_1.png 
 B y2019_grade5_q9_img_2.png 
 C y2019_grade5_q9_img_3.png 
 D y2019_grade5_q9_img_4.png 

",2
"A student drinks $$ \frac{2}{5} $$ liter of water each morning. 
Which of these is the total amount of water, in liters, the student drinks over 4 mornings? 
 A $$ \frac{6}{5} $$ liters 
 B $$ \frac{8}{5} $$ liters 
 C $$ \frac{8}{10} $$ liter 
 D $$ \frac{8}{20} $$ liter 

",1
"Which of the following equations is true? 
 A $$ 0.34 + 5.2 = 8.6 $$ 
 B $$ 0.56 ÷ 0.07 = 8 $$ 
 C $$ 0.12 × 0.3 = 0.36 $$ 
 D $$ 0.97 − 0.05 = 0.47 $$ 

",3
"Sean’s height is 1.8 meters. What is Sean’s height in centimeters? 
 A 0.018 centimeter 
 B 0.18 centimeter 
 C 18 centimeters 
 D 180 centimeters 

",3
"Which of the following is equivalent to the expression below? 
$$7h + 1$$ 
 A $$h + 7$$ 
 B $$7\left(h + 1\right)$$ 
 C $$\left(5h + 2\right) + 1$$ 
 D $$\left(5 + 2\right)h + 1$$ 

",3
"Which of the following tables shows equivalent numbers in exponential form and number form? 
 A y2023_grade5_q9_img_1.png 
 B y2023_grade5_q9_img_2.png 
 C y2023_grade5_q9_img_3.png 
 D y2023_grade5_q9_img_4.png 

",2
"This question has two parts. 
On field day, a student recorded his finish times for three different races. He also recorded the distances of four of his softball throws. 
Part A 
The student’s finish times for the three races are shown. 
 2_1 3 minutes 
 2_2 4 minutes, 39 seconds 
 2_3 10 minutes, 17 seconds 

Which table shows the student’s finish times, in seconds, for the three races? 
 A Finish Times y2022_grade4_q11_img_1.png 
 B Finish Times y2022_grade4_q11_img_2.png 
 C Finish Times y2022_grade4_q11_img_3.png 
 D Finish Times y2022_grade4_q11_img_4.png 

Part B 
The distances of the student’s four softball throws were recorded using different units of measurement, as shown. 
y2022_grade4_q11_img_5.png 
Which of these shows the distances of the softball throws in the correct order from least to greatest? 
 A y2022_grade4_q11_img_6.png 
 B y2022_grade4_q11_img_7.png 
 C y2022_grade4_q11_img_8.png 
 D y2022_grade4_q11_img_9.png 

",1
"The bar graph shows the number of children who brought lunch from home each day for four days. 
Lunch from Home y2018_grade3_q8_img_1.png 
How many more children brought lunch from home on Monday than brought lunch from home on Thursday? 
 A 12 
 B 18 
 C 22 
 D 34 

",0
"What is 946 rounded to the nearest hundred? 
 A 800 
 B 900 
 C 950 
 D 1000 

",0
"Each student in a third-grade class made a paper snowflake and measured its length. The line plot below shows the length, in inches, of each paper snowflake. 
Length of Paper Snowflakes
(in inches) y2016_grade3_q14_img_1.png 
What is the length, in inches, of the longest paper snowflake? 
 A $$3\frac{1}{2}$$ 
 B 4 
 C $$4\frac{1}{2}$$ 
 D 5 

",0
"A diagram of a car window is shown below. 
y2016_grade5_q18_img_1.png 
Which two words best describe the shape of the car window? 
 A rectangle, rhombus 
 B trapezoid, rectangle 
 C rhombus, quadrilateral 
 D quadrilateral, trapezoid 

",2
"Which of these is a right triangle? 
 A y2016_grade4_q15_img_1.png 
 B y2016_grade4_q15_img_2.png 
 C y2016_grade4_q15_img_3.png 
 D y2016_grade4_q15_img_4.png 

",1
"Which of these expressions has a value less than 10? 
 A $$ 5 \times 1 \times 2 $$ 
 B $$ 5 \times 2 \times 2 $$ 
 C $$ 10 \times 2 \times 1 $$ 
 D $$ 10 \times 0 \times 2 $$ 

",0
"Matt drew an obtuse isosceles triangle. Which of the following could be Matt’s triangle? 
 A y2015_grade5_q21_img_1.png 
 B y2015_grade5_q21_img_2.png 
 C y2015_grade5_q21_img_3.png 
 D y2015_grade5_q21_img_4.png 

",2
"A student has a set of cubes. Each cube has an edge length of 2 inches, as shown. 
y2022_grade5_q5_img_1.png 
The student used the cubes to build a figure that has a volume of 24 cubic inches. 
What is the total number of cubes the student used to make the figure? 
 A 3 
 B 6 
 C 8 
 D 12 

",2
"A dashed line is drawn on this figure. 
y2019_grade4_q13_img_1.png 
Which of these sentences are true? 
Select the two correct answers. 
 A The dashed line is a line of symmetry for the figure. 
 B The dashed line is not a line of symmetry for the figure. 
 C The figure has a total of 0 lines of symmetry. 
 D The figure has a total of 2 lines of symmetry. 
 E The figure has a total of 4 lines of symmetry. 

",1
"This question has three parts. 
A group of friends played a computer game. 
 3_1 Jordan scored two hundred sixteen thousand, forty-five points. 
 3_2 Madison scored 210,634 points. 

Part A 
Write the number of points Jordan scored in standard form. 
Enter your answer in the space provided. 
Part B 
Write the number of points Madison scored in expanded form. 
Enter your answer in the space provided. 
Part C 
Hannah also played the computer game. 
 12_1 She scored more than 215,000 points. 
 12_2 She scored fewer points than Jordan. 
 12_3 Her score has the same six digits as Madison’s score, but she did not have the same score as Madison. 

Write a number sentence using <, >, or = to compare the number of points Madison scored to the number of points Hannah could have scored. Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",1
"A triangle is shown. 
y2023_grade4_q5_img_1.png 
What is the total number of acute angles the triangle appears to have? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade4_q5_img_2.png 
",1
